관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,2,200,광명시장(21) 충남상회 앞 180도 전면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,2,200,광명시장(23) 명동(영통)수입상품 180도 전면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,2,200,광명시장(24) 자미온하우스 앞 180도 전면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,4,200,광명시장(3) 창수네건어물 앞 360도 전방면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,4,200,광명시장(4) 할인매장 앞 360도 전방면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,5,200,광명시장(6) 양심정육점 (구 믿음약초) 360도 전방면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,2,200,광명시장(7) 정희네건어물 앞 180도 전면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,2,200,광명시장(9) 한우밭정육점 (구 바지옷) 180도 전면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(1) 엘리스노래방 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 광명로941번길 5,경기도 광명시 광명동 97-15번지,생활방범,4,200,생활방범 10 360도 전방면,30,2015-07,02-2680-6500,37.48287143,126.8551549,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 오리로984번길 38,경기도 광명시 광명동 101-13번지,생활방범,3,200,생활방범 10.1 360도 전방면,30,2016-06,02-2680-6500,37.48268267,126.8555171,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 신촌로 49,경기도 광명시 소하동 1363번지 신촌휴먼시아1단지아파트,생활방범,5,200,생활방범 100 360도 전방면,30,2017-06,02-2680-6500,37.44962893,126.8920397,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 광복로59번길 11,경기도 광명시 광명동 6-55번지 조광빌라,생활방범,5,200,생활방범 101 360도 전방면,30,2010-08,02-2680-6500,37.49037864,126.8641747,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 사성로 23-26,경기도 광명시 광명동 11-78번지 중앙하이츠빌107동,생활방범,4,200,생활방범 102 360도 전방면,30,2010-08,02-2680-6500,37.48662578,126.860213,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 시청로 51,경기도 광명시 철산동 162번지,생활방범,5,200,생활방범 45 360도 전방면,30,2017-06,02-2680-6500,37.4812341,126.8646552,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 연서로 17,경기도 광명시 철산동 205-2번지,생활방범,4,200,생활방범 47 360도 전방면,30,2016-06,02-2680-6500,37.48104236,126.8625074,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 연서로 5,경기도 광명시 철산동 208-3번지,생활방범,1,200,생활방범 47.1 60도 전면,30,2016-06,02-2680-6500,37.48051226,126.8637633,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 오리로856번길 25,경기도 광명시 철산동 396번지,생활방범,5,200,생활방범 48 360도 전방면,30,2015-07,02-2680-6500,37.47568051,126.8694814,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 목감로 302,경기도 광명시 광명동 11-1번지 서능연립,생활방범,5,200,생활방범 5 360도 전방면,30,2015-07,02-2680-6500,37.48742716,126.8597931,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 오리로856번길 26,경기도 광명시 철산동 398번지,생활방범,5,200,생활방범 50 360도 전방면,30,2015-07,02-2680-6500,37.47534724,126.8695724,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 가림로215번길 14,경기도 광명시 철산동 467-220번지,생활방범,4,200,생활방범 52 360도 전방면,30,2016-06,02-2680-6500,37.47646409,126.8614872,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 가림로219번길 13,경기도 광명시 철산동 467-42번지 지반캐스빌,생활방범,3,200,생활방범 52.1 360도 전방면,30,2016-06,02-2680-6500,37.47665339,126.861566,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 도덕공원로69번길 7,경기도 광명시 철산동 472-116번지,생활방범,4,200,생활방범 54 360도 전방면,30,2016-06,02-2680-6500,37.4745114,126.863571,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 안재로1번안길 19,경기도 광명시 하안동 580번지,생활방범,5,200,생활방범 56 360도 전방면,30,2016-06,02-2680-6500,37.4604655,126.8720177,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 안재로1번길 48,경기도 광명시 하안동 579-6번지,생활방범,1,200,생활방범 56.1 60도 전면,30,2016-06,02-2680-6500,37.46046518,126.8717351,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광명로 830,경기도 광명시 광명동 342-7번지,교통단속,1,41,불법주정차 13 구 광명예식장,30,2008-01,02-2680-2665,37.47320846,126.8517599,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 하안3동 200-5 백합 어린이공원,다목적,4,40,공원방범[52] 360도 전방면,30,2013-08,02-2680-6964,37.45838092,126.8860929,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 하안4동 13-5 노봉애 어린이공원,다목적,4,40,공원방범[53] 360도 전방면,30,2013-08,02-2680-6964,37.46659844,126.8777041,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 광명동 98-11 (광이제2 어린이공원),다목적,4,40,공원방범[54] 360도 전방면,30,2013-08,02-2680-6964,37.4823745923,126.8541270618,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 소하동 산102-4 (소하2동 소하근린공원),다목적,4,40,공원방범[55] 360도 전방면,30,2013-08,02-2680-6964,37.4348273181,126.8759604494,2022-03-18
경기도 광명시 공원녹지과,경기도 광명시 연서일로 10,경기도 광명시 철산동 153 (철산2동현충근린공원),다목적,4,40,공원방범[56] 360도 전방면,30,2013-08,02-2680-6964,37.4828760646,126.8647830117,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 철산동 232 (철산7단지 어린이공원),다목적,4,40,공원방범[57] 360도 전방면,30,2013-08,02-2680-6964,37.4792889864,126.8655405991,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 철산동 236 (철산8단지 어린이공원),다목적,3,40,공원방범[58] 360도 전방면,30,2013-08,02-2680-6964,37.4820952523,126.8691760248,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 철산동 104 (철산10단지 어린이공원),다목적,5,40,공원방범[59] 360도 전방면,30,2013-08,02-2680-6964,37.4859597047,126.8684568174,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 광명동 723 (무지개7어린이공원),다목적,4,40,공원방범[63] 360도 전방면,30,2013-08,02-2680-6964,37.4695427536,126.8528185970,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 하안동 682-2 (평화어린이공원),다목적,4,40,공원방범[65] 360도 전방면,30,2013-08,02-2680-6964,37.4648740236,126.8744289157,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 디지털로 36,경기도 광명시 철산동 389번지,교통단속,1,200,불법주정차 24 광명성애병원앞,30,2017-06,02-2680-2665,37.47332233,126.8716561,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 디지털로 17,경기도 광명시 철산동 425번지,교통단속,1,41,불법주정차 25 가람빌딩,30,2010-01,02-2680-2665,37.47393239,126.8693149,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(10) 진성축산물도매센터 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(11) 흥부떡집 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(12) 주신슈퍼 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(13) 바우닭집 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(14) 신영부동산 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(15) 시장건강원 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(16) 신성정육점 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(17) 믿음수산 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(18) 장터포차 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(19) 신속떡방앗간 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(2) 밥상머리 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(20) 나이스포차 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(21) 지여니네 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(23) 광장장식 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(24) 상인회 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(25) 아울렛DC마트 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(26) 아름다운방 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(4) 형제정육점 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(5) 민들레영토 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 안재로1번안길 48,경기도 광명시 하안동 598-8번지,생활방범,5,200,생활방범 57 360도 전방면,30,2016-06,02-2680-6500,37.4611799,126.8744013,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 안재로2번길 21,경기도 광명시 하안동 607-10번지,생활방범,4,200,생활방범 58 360도 전방면,30,2016-06,02-2680-6500,37.45981919,126.8742115,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 안재로 6-1,경기도 광명시 하안동 603-13번지,생활방범,5,200,생활방범 59 360도 전방면,30,2016-06,02-2680-6500,37.45896107,126.872235,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 목감로 284,경기도 광명시 광명동 12-28번지 개봉교 옆 목감로,생활방범,4,200,생활방범 6 360도 전방면,30,2014-07,02-2680-6500,37.48615551,126.8587666,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 광일로 43,경기도 광명시 광명동 19-10번지,생활방범,5,200,생활방범 7 360도 전방면,30,2015-07,02-2680-6500,37.48517664,126.8614255,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 오리로 360,경기도 광명시 소하동 1268-8번지,교통단속,1,41,불법주정차 26 동부마을금고,30,2011-01,02-2680-2665,37.43438069,126.8796221,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 오리로 506,경기도 광명시 소하동 1343번지,교통단속,3,41,불법주정차 27 소하동 하이마트 앞,30,2014-01,02-2680-2665,37.44715897,126.8816239,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 소하로 77,경기도 광명시 소하동 1339번지,교통단속,3,41,불법주정차 28 소하동 이마트 주차장,30,2014-01,02-2680-2665,37.44785516,126.8840073,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 소하로109번길 13-8,경기도 광명시 소하동 1338-3번지,교통단속,1,200,불법주정차 29 소하동 골든프라자,30,2017-06,02-2680-2665,37.44721593,126.884483,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광명역로 21,경기도 광명시 일직동 276-1번지,교통단속,1,200,불법주정차 3 광명역 5번출구,30,2016-02,02-2680-2665,37.41713172,126.8847676,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 금하로 537,경기도 광명시 소하동 34-71번지,교통단속,1,41,불법주정차 33 소하부동산,30,2011-01,02-2680-2665,37.45154764,126.8915961,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광덕산로 35,경기도 광명시 하안동 772번지,교통단속,1,41,불법주정차 34 철산우체국,30,2011-01,02-2680-2665,37.47093536,126.8722594,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 오리로 855,경기도 광명시 철산동 480번지,교통단속,1,200,불법주정차 36 철산역 2001아울렛 건너편,30,2014-08,02-2680-2665,37.47456882,126.8664536,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광명로 877,경기도 광명시 광명동 200-6번지 한진아파트,교통단속,1,200,불법주정차 37 한진마트앞,30,2016-07,02-2680-2665,37.47767784,126.8521014,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 기아로 18,경기도 광명시 소하동 1240번지,교통단속,3,200,불법주정차 38 기아자동차,30,2012-01,02-2680-2665,37.43618468,126.881540,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 오리로 953,경기도 광명시 광명동 158-487번지,교통단속,3,130,불법주정차 4 광명동 웰치과 앞,30,2013-03,02-2680-2665,37.47835077,126.8570406,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 범안로 998,경기도 광명시 하안동 302번지,교통단속,5,200,불법주정차 40 단독필지,30,2012-01,02-2680-2665,37.45935136,126.8748453,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광명로 856,경기도 광명시 광명동 295-20번지,교통단속,5,200,불법주정차 42 광생주유소,30,2012-01,02-2680-2665,37.47540821,126.8527956,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 철망산로 84,경기도 광명시 하안동 23-1번지,교통단속,4,200,불법주정차 43 세이브존,30,2012-01,02-2680-2665,37.46918404,126.8774511,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광명역로 21,경기도 광명시 일직동 276-1번지,교통단속,3,200,불법주정차 45 KTX 4번출구,30,2013-01,02-2680-2665,37.41713172,126.8847676,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 광일로34번길 2,경기도 광명시 광명동 68-42번지,생활방범,2,200,생활방범 7.1 60도 전면,30,2015-07,02-2680-6500,37.48462568,126.8602959,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 한내일로 31,경기도 광명시 소하동 1282-3번지,생활방범,5,200,생활방범 77 360도 전방면,30,2017-06,02-2680-6500,37.45524261,126.883261,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하로 10,경기도 광명시 소하동 1284번지 휴먼시아1단지아파트,생활방범,5,200,생활방범 78 360도 전방면,30,2017-06,02-2680-6500,37.45415473,126.8855909,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 한내일로 17,경기도 광명시 소하동 1285번지,생활방범,5,200,생활방범 79 360도 전방면,30,2017-06,02-2680-6500,37.45388235,126.8835118,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 광명로951번길 5,경기도 광명시 광명동 94-16번지 봉원빌라,생활방범,5,200,생활방범 8 360도 전방면,30,2015-07,02-2680-6500,37.48370995,126.8556282,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287번지,생활방범,5,200,생활방범 80 360도 전방면,30,2017-06,02-2680-6500,37.45281975,126.8840899,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하로 25,경기도 광명시 소하동 1291번지,생활방범,5,200,생활방범 81 360도 전방면,30,2017-06,02-2680-6500,37.4521268,126.8849047,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하로 161 근린공원1(농구장옆),경기도 광명시 소하동 1324번지 휴먼시아6단지아파트 근린공원1(농구장옆),생활방범,5,200,생활방범 83 360도 전방면,30,2017-06,02-2680-6500,37.44623965,126.890440,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328번지 뒤,생활방범,5,200,생활방범 84 360도 전방면,30,2017-06,02-2680-6500,37.44890362,126.8873395,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하일로 21,경기도 광명시 소하동 1330번지 뒤,생활방범,5,200,생활방범 86 360도 전방면,30,2017-06,02-2680-6500,37.44687649,126.8874556,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광명역로 21,경기도 광명시 일직동 276-1번지,교통단속,3,200,불법주정차 46 KTX 1번출구,30,2013-01,02-2680-2665,37.41713172,126.8847676,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광명역로 51,경기도 광명시 일직동 171-1번지,교통단속,5,200,불법주정차 47 KTX E주차장,30,2013-01,02-2680-2665,37.41879971,126.8859059,2022-03-18
경기도 광명시 기업경제과,,경기도 광명시 광명동 263-42,기타,1,200,새마을시장(6) 김밥짱 90도 전면,30,2016-01,02-2680-6833,37.47468117,126.8479585,2022-03-18
경기도 광명시 도시교통과,경기도 광명시 철산교 사거리,경기도 광명시 철산동 371 철산대교,교통정보수집,3,200,교통정보[2] 360도 전방면,30,2014-10,02-2680-6513,37.47262567,126.877287,2022-03-18
경기도 광명시 도시교통과,서울시 금천구 금천교 사거리,서울특별시 금천구 독산동 1083-1 금천교,교통정보수집,3,200,교통정보[3] 360도 전방면,30,2014-10,02-2680-6513,37.46496459,126.8834603,2022-03-18
경기도 광명시 도시교통과,경기도 광명시 디지털로 5,경기도 광명시 철산동 418번지,교통정보수집,3,200,교통정보[4] 360도 전방면,30,2014-10,02-2680-6513,37.47398484,126.8679017,2022-03-18
경기도 광명시 도시교통과,경기도 광명시 우체국 사거리,경기도 광명시 하안동 712-1 우체국 사거리,교통정보수집,3,200,교통정보[5] 360도 전방면,30,2014-10,02-2680-6513,37.46048787,126.8760075,2022-03-18
경기도 광명시 도시교통과,경기도 광명시 목감로 271,경기도 광명시 광명동 12-58번지,교통정보수집,3,200,교통정보[7] 360도 전방면,30,2014-10,02-2680-6513,37.4885451,126.8603789,2022-03-18
경기도 광명시 도시교통과,경기도 광명시 광명로 898,경기도 광명시 광명동 158-513번지,교통정보수집,3,200,교통정보[8] 360도 전방면,30,2014-10,02-2680-6513,37.47898737,126.8545408,2022-03-18
경기도 광명시 도시교통과,경기도 광명시 광남사거리,경기도 광명시 광명동 440-4 광남사거리,교통정보수집,3,200,교통정보[9] 360도 전방면,30,2014-10,02-2680-6513,37.46754496,126.8477132,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,4,200,광명시장(1) 회랑조개랑 앞 360도 전방면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,2,200,광명시장(10) 홍두깨칼국수 앞 180도 전면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 기업경제과,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,기타,1,200,광명시장(11) 청결가정식김치전(구 맛나분식) 90도 전면,30,2013-01,02-2680-6833,37.48251701,126.8600173,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 철산동 450 (왕재산 근린공원(3)),다목적,4,40,공원방범[17] 360도 전방면,30,2012-07,02-2680-6964,37.4761254762,126.8726008296,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 철산동 산80-1 (광덕산근린공원(2)),다목적,4,40,공원방범[19] 360도 전방면,30,2012-07,02-2680-6964,37.4724026626,126.8710698613,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 하안동 703 (가림근린공원(1)),다목적,4,40,공원방범[20] 360도 전방면,30,2012-07,02-2680-6964,37.4666281606,126.8639812366,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 하안동 703 (가림근린공원(2)),다목적,5,40,공원방범[21] 360도 전방면,30,2012-07,02-2680-6964,37.4666281606,126.8639812366,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 광명2동 78-8 동산어린이공원,다목적,5,200,공원방범[2] 360도 전방면,30,2012-07,02-2680-6964,37.48276234,126.8617354,2022-03-18
경기도 광명시 공원녹지과,경기도 광명시 안재로16번길 10,경기도 광명시 하안동 597번지,다목적,5,40,공원방범[23] 360도 전방면,30,2012-07,02-2680-6964,37.4601328,126.8726286,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 하안1동 산174 보건소앞 구름산산림공원,다목적,5,40,공원방범[24] 360도 전방면,30,2012-07,02-2680-6964,37.45554521,126.8796212,2022-03-18
경기도 광명시 공원녹지과,,경기도 광명시 하안1동 707-23 현대어린이공원,다목적,4,40,공원방범[26] 360도 전방면,30,2012-07,02-2680-6964,37.46752081,126.8645448,2022-03-18
경기도 광명시 공원녹지과,경기도 광명시 철망산로 42,경기도 광명시 하안동 718-18 (철망산근린공원(1)),다목적,4,40,공원방범[27] 360도 전방면,30,2012-07,02-2680-6964,37.4674358518,126.8732253548,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하로 109,경기도 광명시 소하동 1337-10번지 소하택지내 관리사무소,생활방범,5,200,생활방범 87 360도 전방면,30,2017-06,02-2680-6500,37.44588342,126.8854569,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하일로 9,경기도 광명시 소하동 1331번지 뒤,생활방범,5,200,생활방범 88 360도 전방면,30,2017-06,02-2680-6500,37.4470467,126.8864609,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하일로 9,경기도 광명시 소하동 1331번지 앞,생활방범,5,200,생활방범 89 360도 전방면,30,2017-06,02-2680-6500,37.4470467,126.8864609,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 목감로 234,경기도 광명시 광명동 96-11번지 대우아트빌라,생활방범,4,200,생활방범 9 360도 전방면,30,2015-07,02-2680-6500,37.48340242,126.854679,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328번지 소하초등학교 앞,생활방범,5,200,생활방범 90 360도 전방면,30,2017-06,02-2680-6500,37.44890362,126.8873395,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 신촌로 7,경기도 광명시 소하동 1321-6번지 늘샘교회 앞,생활방범,5,200,생활방범 92 360도 전방면,30,2017-06,02-2680-6500,37.44757182,126.8890706,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 소하로 162,경기도 광명시 소하동 1348번지 휴먼시아7단지아파트 707동 공원길,생활방범,5,200,생활방범 93 360도 전방면,30,2017-06,02-2680-6500,37.4433955,126.8936535,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 오리로366번길 6,경기도 광명시 소하동 1267번지,생활방범,5,200,생활방범 95 360도 전방면,30,2016-06,02-2680-6500,37.43476867,126.8801525,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 기아로16번길 14,경기도 광명시 소하동 1245-7번지 한주빌라,생활방범,5,200,생활방범 96 360도 전방면,30,2015-07,02-2680-6500,37.435076,126.8811011,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 충현로38번길 18,경기도 광명시 소하동 1258-1번지,생활방범,5,200,생활방범 98 360도 전방면,30,2015-07,02-2680-6500,37.43410577,126.8839048,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 오리로366번길 6,경기도 광명시 소하동 1267번지,생활방범,4,200,생활방범 99 360도 전방면,30,2015-07,02-2680-6500,37.43476867,126.8801525,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 오리로 865,경기도 광명시 철산동 482번지 철산빌딩,생활방범,5,200,생활방범 269 360도 전방면,30,2018-06,02-2680-6500,37.4752383253,126.8658542142,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 광명로 907,경기도 광명시 광명동 158-86번지,생활방범,5,200,생활방범 270 360도 전방면,30,2018-06,02-2680-6500,37.4799260789,126.8543346703,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 오리로856번길 8-1,경기도 광명시 철산동 410번지,생활방범,5,200,생활방범 271 360도 전방면,30,2018-06,02-2680-6500,37.4749518595,126.8679036595,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 사성로 28-5,경기도 광명시 광명동 21-12번지 조양빌라,생활방범,4,200,생활방범 103 360도 전방면,30,2010-08,02-2680-6500,37.48548185,126.8604865,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 명일로69번길 15,경기도 광명시 광명동 67-6번지 성진페어빌라,생활방범,4,200,생활방범 104 360도 전방면,30,2017-06,02-2680-6500,37.48303978,126.8601746,2022-03-18
경기도 광명시 정보통신과,경기도 광명시 광복로4번안길 16,경기도 광명시 광명동 11-56번지 삼익설화빌라,생활방범,4,200,생활방범 105 360도 전방면,30,2010-08,02-2680-6500,37.48662721,126.8614002,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광화로 16,경기도 광명시 광명동 348-20번지,교통단속,4,200,불법주정차 48 광명동 해모로아파트,30,2014-04,02-2680-2665,37.47320564,126.8495668,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 하안로 287,경기도 광명시 하안동 52-7번지,교통단속,5,200,불법주정차 49 하안동 기업은행,30,2014-04,02-2680-2665,37.46121336,126.8804597,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광명로 837,경기도 광명시 광명동 290-52번지,교통단속,1,200,불법주정차 5 새마을시장,30,2017-11,02-2680-2665,37.47392855,126.8512045,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 오리로 889,경기도 광명시 철산동 467-301번지,교통단속,3,200,불법주정차 50 철산동 시청사거리,30,2014-04,02-2680-2665,37.47612427,126.8636471,2022-03-18
경기도 광명시 지도민원과,경기도 광명시 광명역로 21,경기도 광명시 일직동 276-1번지,교통단속,3,200,불법주정차 51 광명역 KTX 2번 출구,30,2014-04,02-2680-2665,37.41713172,126.8847676,2022-03-18
